type,category,review,star
에어팟 2세대(유선),착용감,먼저 빠른 배송 고맙습니다. 구입제품 에어팟 2세대입니다. 명불허전 타 제품에 비해 착용시 이물감이 없고 장시간 끼고 있어도 귀바퀴가 전혀아프지 않습니다. 통화음질 그리고 끼고 있을때도 다른사람과 대화도 가능합니다. 좋네요.,5
에어팟 2세대(유선),착용감,와 진짜 디자인 좋네요~~가전제품에 관심이 없는 1인으로 여태 휴대폰 사면 주는 이어폰 사용했는데요~~왜 다들 에어팟 에어팟 하는지 알았어요~~착용감도 좋고 음질 그리고 거실에서 안방 갔는데도 끊어지지 않고 음악이 잘 나오네요~~~,5
에어팟 2세대(유선),착용감,"갤럭시 쓰는데 기존 LG 톤플러스 블투가 망가져서 무상보증기간도 지나고 ㅠㅠ 눈팅만 하던 2세대를 구매했어요. 호환에 대한 걱정은 이미 블로그를 통해 많이 봤고, 초기 세팅은 회사 동료분 아이폰에 등록해서 했네요~ 배터리는 거의 완충상태고 무선 충전도 잘대요~ 영업일해서 하루 종일 끼고 있는데 귀가 안아프네요. 플랜트로닉스것도 써봣는데 3시간 넘음 귀아파서 빼고 있었거든요. 음질은 거의 부드러운 중저음의 느낌? 목소리도 잘 들린다 하고, 총알배송에 주문한 담날 바루 사용중입니다. 넘 맘에 들어요. 악세사리 충동 불어서 케이스랑 키링도 구매하고 ㅎㅎ 만족스러워요~",5
에어팟 2세대(유선),착용감,배송진짜 너무 맘에 들었어요 작은 박스에 제주도인데 2일걸려서 직접 수령했네요. 비싼제품이라 걱정했는데 오는시간까지 알려줘서 잘 받았어요. 타사 블루투스 이어폰 써봤는데 이건 정말 가볍고 착용감이 크지 않아서 좋더라구요 디자인도 좋구요. 양쪽 다 음질 좋고 기기와 연결도 쉽게 ？營윱求？. 많이파새요,5
에어팟 2세대(유선),착용감,유선 이어폰 쓰다가 이거 쓰니 완전 신세계네요. 핸폰은 밖에 두고 화장실에서 일 볼 때도 끊김없이 쓸 수 있어요. 이렇게 편할수가 ㅋㅋㅋ 사이즈도 귀에 쏙 들어가서 잘 빠지지도 않고 그렇다고 이물감 때문에 귀가 아프지도 않고. 좋은 가격에 득템. 많이 파십시오-!,5
에어팟 2세대(유선),착용감,"다른 블루투스 사용하고 있었지만 장시간 사용하면 귀가 아파서 고민하다가 에어팟 구입했습니다
배송도 빠르게 오고 제품도 이상 없이 잘되고 있습니다
다만 부재시 배송완료하고 따로 연락이 없는게 살짝 아쉽네요~ 감사합니다",5
에어팟 2세대(유선),착용감,착용감도 좋고 음질도 좋아요 다만 음량 조절 시 1단계의 갭이 커서 많이 아쉬워요 음량 조절을 조금 세분화할 수 있다면 정말 좋겠어요,3
에어팟 2세대(유선),착용감,동생이 잘사용하고있습니다. 근데 1시간 이상사용하면 귀가 아파요. 귀모양이 맞는 사람이 있을까요 ..? ㅠㅜ 애플에게 묻고싶다,4
에어팟 2세대(유선),착용감,기존에 버즈를썼었는데 그건 계속끼고있으면귀가아프구 상대방이 잘안들린되서 통화품질이너무안좋았었는데 이거완전신세계네요왜 이제야알았지할정도로 너무마음에들어요^^,5
에어팟 2세대(유선),착용감,무선이라 편리하고 뛰어도 빠지지않고 착용감이 좋으며 음질이 좋아 운동할때 강추합니다,5
에어팟 2세대(유선),착용감,가격은 좀 비싸지만 음질도 좋고 귀에 착용감도 좋고마감도 깔끔하고 만족스럽습니다,4
에어팟 2세대(유선),착용감,에어팟프로 쓰다가 귀가아파서다시2세대로 왔는데요역시나 착용감이며 모자란게 없습니다,5
에어팟 2세대(유선),착용감,남편 에어팟 프로 사용해 보니 프로는 귀가 아파서 요걸로 선택했는데 귀에 부담없고 좋아요 다만 귀에 확실히 고정(?)되는 느낌은 약해요 귀 모양이 그렇게 생겼는지 조금만 스쳐도 잘 떨어지긴 해요!,5
에어팟 2세대(유선),착용감,"좋네요
착용감 좋구",5
에어팟 2세대(유선),착용감,"배송은진짜빠르고,개봉해서 사용법 인터넷으로찾아설정완료
참고로 갤노트8. 음악음질굿,통화음질굿
삼성버즈보다 가볍고착용감도좋고 음질도좋음",5
에어팟 2세대(유선),착용감,귀가 아파요ㅠ,4
에어팟 2세대(유선),착용감,최고의 이어폰 같습니다 아주 잘 들리고요 착용감도 아주 좋습니다 아 좋아요 많이 파세요,5
에어팟 2세대(유선),착용감,소리도 잘 들리고 착용감도 좋고 디자인도 예뻐서 너무 만족하는 제품입니다.,5
에어팟 2세대(유선),착용감,착용감 좋네요.,5
에어팟 2세대(유선),착용감,"언니 생일선물로 사줬는데

제가 가진 버즈보다 좋아보이는건 남의떡이

더 커보이는 심리때문이겠죠?

가볍고 ~",5
에어팟 2세대(유선),착용감,조카놈 선물해주니 아주 좋아합니다. 정품인것같고 착용감 좋고 좋네요,5
에어팟 2세대(유선),착용감,"좋습니다 명불허전이네요
생각보다 착용감도 편하구요",4
에어팟 2세대(유선),착용감,사용이 편리하고..착용감 좋고 디자인 맘에 들어요,5
에어팟 2세대(유선),착용감,가볍고 귀가 아프지 않아서 좋아요,5
에어팟 2세대(유선),착용감,"뱅앤울룹슨 E8과 보스 사운드 스포츠 프리를 사용하고 있습니다
에어팟의 경우 제일 가볍고 착용감이 좋습니다
그리고 케이스가 컴팩트하고 블루투스 연결 편의성이 좋아서 3종류의 이어폰중에서 가장 많이 사용하고 있습니다",5
에어팟 2세대(유선),착용감,"역쉬 에어팟이다!
착용감이 젤 좋아요 귓구녕이 작다보니 요게 잘맞는듯",5
에어팟 2세대(유선),착용감,비교적 싼 가격에 샀습니다. 3세대가 너무 비싸서 2세대로 샀는데 착용감이 그렇게 좋지는 않네요.,4
에어팟 2세대(유선),착용감,유선의 착용감 때문에 구매했는데 역쉬 그대로... 만족해요^^,5
에어팟 2세대(유선),착용감,"착용감도 좋고 음질도 좋네요..
싸고 배송도 빨라요",5
에어팟 2세대(유선),착용감,착용감좀고 정말좋습니다,5
에어팟 2세대(유선),착용감,에어팟 좋습니다 다좋은데 갤럭시 핸드폰이라그런지 노이즈캔슬링이 좀있네요 처음연결할때도 잡음이 좀들려서귀가아픕니다 소리도 갑자기 확커지네요 그게불편합니다 아이폰은 굉장히 호환잘되고 좋을꺼라봅니다^^,5
에어팟 2세대(유선),착용감,"음질 굿
착용감 굿
충전속도 베리굿",5
에어팟 2세대(유선),착용감,착용감 좋고 끊김 없고..아주 좋습니다,5
에어팟 2세대(유선),착용감,"음질 , 퀄리티, 착용감 최고에요.",5
에어팟 2세대(유선),착용감,잘사용중이에요음질좋고 착용감좋고 디자인좋아요,5
에어팟 2세대(유선),착용감,역시 에어팟이네요.착용감도 좋고 음질도 괜찮네요.그리고 전 음감용보다는 통화를 많이 하는데 통화품질이 괜찮네요.,4
에어팟 2세대(유선),착용감,"제가 쓰고 좋아서 와이프 선물로 하나더 재구매 하였습니다.
음질짱 디자인짱 콩나물 처럼 생겨서 착용감도 좋아요.
넘 만족해요.",5
에어팟 2세대(유선),착용감,차음성은 떨어지디만 착용감이 매우 좋음,5
에어팟 2세대(유선),착용감,"총알배송 너무좋아요
정품등록후 착용감이너무좋아요
카드할인까지 정말싸게구입?어요",5
에어팟 2세대(유선),착용감,"총알배송 너무좋아요
정품등록후 착용감이너무좋아요
카드할인까지 정말싸게구입?어요",5
에어팟 2세대(유선),착용감,"배송도 빠르고, 착용감, 음질도 다 만족스럽습니다. 여ㅡ억시 에어팟",5
에어팟 2세대(유선),착용감,최고에요. 가격도 넘좋게 잘구입했고 상품은 다들 아시다시피 음질도좋고 착용감도 편하네요,5
에어팟 2세대(유선),착용감,좋네요 가끔귀가아프긴해요,5
에어팟 2세대(유선),착용감,이쁘고 착용감도 좋네여,5
에어팟 2세대(유선),착용감,？？10플인데 베터리 안보이는건 위젯으로 된다는데 연결이 잘 안될때도 잇습니다. 그리고 편하긴 한데 귓구멍이 아파서 사용횟수는 좀 적긴하네요..,4
에어팟 2세대(유선),착용감,에어팟 넘좋아요 화이트한가지 색상이라 좀아쉽긴하지만 선없는 이어폰 손을 맘대로 쓸수있는강점이 전 넘좋아요걸리지않고 착용감이나 그릴감이 좋은게추천드리고 싶은 상품이네요,5
에어팟 2세대(유선),착용감,그동안 커널형 이어폰만 사용했기 때문인지 몰라도 에어팟의 이런 가벼운 느낌 정말 새롭네요! 음질도 선명하고 앞서 언급한 가벼운 착용감 너무 좋아요! 사용하고 있는 아이폰과의 연동성도 좋아요!,5
에어팟 2세대(유선),착용감,커널형 쓰는 데 귀 아파서 오픈형으로 샀어요.특가딜 뜰 때랑 평소 때랑 가격 비슷한 거 같기는 하지만요 ㅋㅋ...포장 깔끔하고 튼튼하게 잘 왔어요~,4
에어팟 2세대(유선),착용감,"모양귀엽고, 음질좋고, 착용감 좋음. 단, 가격대가 비싼듯..",5
에어팟 2세대(유선),착용감,착용감 좋고 깔끔합니다딸생임선물인데 많이 좋아하내요,5
에어팟 2세대(유선),착용감,완전 신세계 그 자체네요~그동안 너무 사고 싶었는데~드디어 소원성취했네요~착용감도 편하고 음질도 좋고무엇보다 배송이 하루만에 빠르게 왔다는 거너무나 다 만족스럽습니다~,5
에어팟 2세대(유선),착용감,"좋네요? 생각보다는..?
인이어타입 끼다가 요즘들어 귀가 아파서 바꿔봤는데...
좀 비싸긴 한데 1년만 버텨주면 월 만원에 편하게 썼다고 생각하려고 합니다",5
에어팟 2세대(유선),착용감,역시 무선이 편하고 좋네요 착용감도 좋고요,5
에어팟 2세대(유선),착용감,다만족하고 정품인증도바로했어요 별다섯개주고싶지만 오늘받아서 확인만한상태로 동영상듣기나~~귀에 착용감은 매우만족입니다~ 통화는아직이고 시리기능은 아이폰유저가아니라 사용못합니다~,4
에어팟 2세대(유선),착용감,착용감 좋고 정말 편리합니다,5
에어팟 2세대(유선),착용감,보통 이어폰이 불편한 귀구조인데 에어팟은 착용감도 좋네요.,4
에어팟 2세대(유선),착용감,착용감 좋아요,5
에어팟 2세대(유선),착용감,갤럭시 s8이랑 잘 안맞을까봐 걱정했는데 아직까진 괜찮은거 같네요. 커널형 불편해서 에어팟 샀는데 진짜 착용감 너무 편하고 좋아요,5
에어팟 2세대(유선),착용감,"에어팟이 크고요 몇분지나니깐 귀가 아프네요.
음질은 괜찮네요!",3
에어팟 2세대(유선),착용감,에어팟 잘받았습니다.생각만큼이나 착용감이나 음질이 좋아 매우 만족합니다. 한달을 기다린 보함이 있네요.,5
에어팟 2세대(유선),착용감,"역시 애플기기에는 애플이 진리군요.
블루투스 이어폰 여러개를 써봤지만
에어팟은 맥북프로, 아이패드, 아이폰, 애플워치까지
자유롭게 옮겨다니며 착착 붙네요.
착용감도 최고입니다.",5
에어팟 2세대(유선),착용감,착용감 좋고 음질도 좋고 아들이 다 좋답니다,5
에어팟 2세대(유선),착용감,"소리도 잘 들리고 착용감도 좋네요
다들 왜 사는지 알것 같아요",5
에어팟 2세대(유선),착용감,소리도 잘들리고 착용감도 좋아요,5
에어팟 2세대(유선),착용감,무선이라 편리하고 착용감이 좋습니다 음질 또한 선명합니다 아들 선물해 줬는데 꽤 맘에 들어하네요 ㅎㅎ 많이 파세요~~,5
에어팟 2세대(유선),착용감,"빠른배송 좋아요~~~
딸이 사달라고해서 사줬는데
착용감이 편안하고 음질도 좋네요~~",4
에어팟 2세대(유선),착용감,너무 커가지구 귀가 아파요 ㅠ,3
에어팟 2세대(유선),착용감,커널형이 귀가 아파서 오픈형이라 샀습니다. 갤럭시랑도 페어링은 잘 되는데 음량은 왔다갔다 하네요.,5
에어팟 2세대(유선),착용감,생각보다 착용감이 굉장히 좋고 끼고 다녀도 좋을듯하다,4
에어팟 2세대(유선),착용감,몇일 사용해보니 음질 깨끗하고 착용감도 좋네요.,5
에어팟 2세대(유선),착용감,일단 너무 좋아요~ 음질 착용감 만족합니다~,5
에어팟 2세대(유선),착용감,"무선이라 편하고 귀가 아프지 않아서 좋네요. 기어 아이콘 쓰고 있었는데 기어는 오래하면 귀가 아팠었어요. 아이패드 쓸때도 편하고, 갤럭시와도 연동 잘 되네요.",5
에어팟 2세대(유선),착용감,착용감 좋구요볼륨도 충분해요,5
에어팟 2세대(유선),착용감,괜찮네요 착용감이 좋아요,5
에어팟 2세대(유선),착용감,디자인과 착용감 최고에요,5
에어팟 2세대(유선),착용감,조카가 아주 좋아해요.제가 껴보니 착용감 좋고 음질도 짱~,5
에어팟 2세대(유선),착용감,"갤럭시랑은 호환이 좀 안 좋은 것 같아요ㅠㅠ
갑자기 음량 막 커졌다가 다시 작아지고.... 귀가 아파요...",4
에어팟 2세대(유선),착용감,"생각보다 착용감이 좋고 음질도 만족 합니다
에어캡포장 상태도 꼼꼼하며 다음날 받아 볼 수 있어 매우 좋았습니다.",5
에어팟 2세대(유선),착용감,"착용감도 괜찬고 음질도 끝내주네요. 귀에서 쿵짝~쿵짝 소리가 너무 경쾌하게 들리네요, 이건 앞으로 쭉 꾸준히 쓸거같은 이어폰이네요",5
에어팟 2세대(유선),착용감,가격은 비싸고 착용감은 좀 떨어지지만 편하고 좋네요,5
에어팟 2세대(유선),착용감,역시 말로만 듣다가 구매하였습니다다른 블루투스 이어폰에 비하여 음질도 좋고 착용감도 좋습니다역시 믿고 사는 애플입니다잘쓸게요~,5
에어팟 2세대(유선),휴대성,써보니 잘 들리고 휴대하기 좋아요,4
에어팟 2세대(유선),휴대성,넘넘 좋음 귀에도 잘 맞고 지속시간도 짧지 않은느낌그리고 무엇보다 휴대성이 좋아요,5
에어팟 2세대(유선),휴대성,빠른배송에 감격햇습니다 음질도 좋고 휴대성 도 좋고요 가격 대비에 정말 좋은걸 판매 하시는것같아요,4
에어팟 2세대(유선),휴대성,"성능 너무너무 좋아요~~~~
무선이라 편하고 휴대하기 좋고 매우 만족합니다~~~~",5
에어팟 2세대(유선),휴대성,산지 좀 됐지만 딜이 떠서 저렴하게 구입했습니다. 지금은 조금 더 내리긴했지만; 에어팟 역시 휴대하기 좋네요~~ 배송도 생각보다 빨랐어요!,5
에어팟 2세대(유선),휴대성,받아보고 전체적으로 더작아서 놀랐어요. 휴대성좋고 정품인증도 잘되고 너무 좋아요~,5
에어팟 2세대(유선),휴대성,너무 잘 들리고 휴대하기도 편하고 좋아요.,5
에어팟 2세대(유선),휴대성,잘받아습니다 휴대가 편하고 좋내요,4
에어팟 2세대(유선),휴대성,생각보다 작고 휴대가 용이합니다. 빠른 배송 감사합니다.,4
에어팟 2세대(유선),휴대성,"에어팟2 디자인, 휴대성,음질 모두 좋아요",5
에어팟 2세대(유선),휴대성,아들 선물했는데 아주 만족합니다. 간편하고 가볍고 두말하면 잔소리입니다. 품질도 좋고 휴대하기 좋아요.,5
에어팟 2세대(유선),휴대성,그냥 좋아요 휴대하기 편합니다,5
에어팟 2세대(유선),휴대성,진작 살껄 휴대성부터 음질 모든게 너무 만족스러워요!!,5
에어팟 2세대(유선),휴대성,"무선인게 너무 ？？아요.. 휴대 간편하고, 이게 정말 활용적인가 고민하고 삿네요.. 정말 잘 산거 같아요",5
에어팟 2세대(유선),휴대성,선이라서 휴대하기 좋구요..귀에 꼽히는거라...아무래도 뛰거나 빨리움직이면 빠지기도한데그냥 살살다니면 꼽고다닐만 해요음질이 좋다고는 생각하기 글치만..저렴하니 가성비 괜찮은듯,5
에어팟 2세대(유선),휴대성,음질도 블루투스로 연결된거라고는 믿기지 않을정도로 너무 이쁘고 한손에 착 감겨서 휴대하기도 편해서 너무 좋아요 ㅎㅎ,5
에어팟 2세대(유선),휴대성,지ㅣ인 선물로 드렸는데 굉장히 만족하고 있습니다사용도도 굉장히 좋고 휴대가 간편하고 무엇보다 저렴하게 구매할ㅈ수 있어서 좋았네요다른분들에게도 추천해주고 싶습니다 이만 끝,5
에어팟 2세대,음질,"배송도 빠르고 정품인것 같네요^^
근데 정품등록이 안되서;; 안해도 별상관은 없다지만 그게 좀 아쉽네요^^
제품자체는 맘에듭니다. 페어링도 잘되구요. 근데 마감이 좀 안좋아서 귀안쪽으로 깊이 넣으면 긁혀서 아픕니다ㅠㅠ.
그래도 두손이 자유로워져서 너무 편하고 통화품질도 좋은것 같아서 만족합니다!",5
에어팟 2세대,음질,음질이 생가보다 좋았어요. 특히 베이스가 빵빵한것이 맘에 듭니다. 무선이라 편하고요. 갤럭시라 따른 앱을 받아서 설정을 했는데 배터리가 좀 빨리 다는것같았어요. ff기능은 터치말고 버튼이나 모 이런걸로 했으면 더 좋았을거같은데 그래도 쓸만하더라구요.,5
에어팟 2세대,음질,카드사 행사때 저렴하게 구매해서 가격이 만족스럽습니다 여러 키링과 에어팟케이스로 꾸며서 예쁜 백참처럼 이용하는 재미도 좋습니다. 무선이어폰은 정말 신세계네요 각인서비스를 이용하지 못하는 단점이 있기는 한데 뭐 보통 에어팟케이스를 쓰니 구지 각인서비스가 필요는 없겠다 싶어서 그냥 구매했어요 단지 현재 이용하는 빈도에 비해 배터리가 빨리 닳아서 애플센터에 한번 방문해보려구요 뽑기가 잘못된건지 좀 확인해 봐야겠네요 가격은 좀 비싸지만 가급적 아이폰은 제 짝꿍인 에어팟을 이용하는게 개인적인 느낌에서 좋은것 같습니다 음질도 너무 좋아요 그리고 어느정도 거리까지는 멀리서도 이어폰 이용이 되니 너무 편리합니다. 카드사 행사나 쿠폰등 이용하면 좋은 가격에 살수 있으니 추천합니다. 유선충전과 무선충전 다소 고민했는데 무선충전이 확실히 편리함이 있습니다. 몇마넌 차이가 나지 않기때문에 . 약간 귀에서 떨어져서 잃어버릴수도 있겠다 싶긴 한데 요즘 예쁜 색상 이어캡이 많아서 꾸미기도 할겸 실용성 있게 구매해 이용해 보려고 합니다.,5
에어팟 2세대,음질,"유무선 중 고민하다 무선으로 구매했어요. 뭐 음질이 너무 좋다해서 기대 많이 했는데, 사용하고 있는 유선 이어폰하고 비교해도 월등하다고 할 정도는 아니네요. 가격따지면, 기대만큼 지불할 정도 아닙니다. 무선쓰다 유선 쓰니 불편해서 사긴 했는데요. 사실 분들, 에어팟 구매 신중히들 하세요. 여러 제품 써봤지만, 가격대비 훌륭한 제품 많습니다. 20만 원 가까이 주고 살 물건은 아닌 거 같아요. 품질점수:그냥 그래요가 없어서 적당해요 선택했습니다. 품질이 떨어지는 건 아니라서요.",5
에어팟 2세대,음질,에어팟 처음 나왔을때만해도 절때 살일이없을거라 장담했는데 아이리버 제품쓰다 귀에 이상이 와서 결국 오픈형만 써야하게?榮쨉? 무선이어폰중에 오픈형은 에어팟밖에 없더군요 결국 고민끝에 구매하게 되었는데 너무 마음에 듭니다 음질도 좋고 전에쓰던건 너무 끊겨서 짜증났는데 끊기지도 않고 무선충전까지 되니 편리하고..게다가 귀여운케이스들도많고 요즘은 꼭 챙기고 다닙니다 ㅎㅎ,5
에어팟 2세대,음질,스마트픽업으로 주문했어요. 하이마트에서 받았는데 처음해보시는지 좀 서투셨어요. 포장은 그냥 하이마트 쇼핑백에 본품 넣어서 주셨어요. 여러가지 할인 및 포인트 받아서 저렴하게 구매한편입니다. 솔직히 사람들이 좋다해서 구매했는데 사용하고 신세계를 경험했어요! 왜 이제샀나 싶어요. 정말 편리해요. 음질도 좋고 사용도 편리합니다!,4
에어팟 2세대,음질,"친구가 가격대비 성능 좋다는 가품 에어팟을 선물받았는데, 딸아이가 사용해보고 싶다고 해서 줬었는데, 저렴한 것은 역시 차이가 있더라구요. 음질, 충전, 연결 부분에서 만족도가 떨어져서 에어팟 2세대 무선충전 정품 구입하게 되었습니다. 역시나 딸아이의 만족도는 올라갔구요. 적립금 5만원도 받아서 저렴하게 구입하였습니다. 너무나 만족하고 있어요.",5
에어팟 2세대,음질,"지금도 사용하고 있는데 정말 좋아요~ 사용해 보니 신세계 입니다. 음질 우수하고 시리 기능도 잘 되고 휴대폰과 연결도 바로 되고, 전화 통화 품질도 좋아요~ 강추 합니다. 국내 정품으로 하루만에 배송 받았습니다. 국내 정품으로 애플 홈페이지에서 정품등록도 바로 했습니다.",5
에어팟 2세대,음질,배송은 신속 했구요.ㅎ 패키지는 늘 아름답습니다. 가격의 압박에 저렴이 블루투스 이어폰을 구입 하고 단 하루만에 이 녀석으로 다시 주문 했어요. 아이폰 맥북 유저인데 페어링 정말 심플하고 음질도 블투 중에선 상당히 만족스럽습니다. 끊김 현상도 거의 없구요(사람이 엄청 많은 환승 구간에서 한 번 정도의 끊김 있었음). 디자인 성능 모두 만족하며 가격만 좀 더 예뻤으면 하는 ㅎㅎㅎ,5
에어팟 2세대,음질,"에어팟 처음 써보는데 일단은 갠춘갠춘한 것 같아여 ㅎㅎㅎ
처음에 약간 적응이 어려웠는데 ㅋㅋㅋㅋ 페어링 이랑 설정 잘 해서 들었어여 ㅋㅋ 처음 딱 끼웠을때 고막터질뻔 ㅋㅋㅋ ㅠ
음 약간 자세히 보면 금가있고... 뭔가 흠집이 있는데
교환은 귀찮으니까 그냥 쓰려구요 ㅋㅋ
소리는 뭐 잘 나오니까요! ㅎㅎ 음질 좋아요 !
소리 그냥 최소로 해도 되게 잘들려요 현장감있고!
유투브도 잘 들립니당 ㅋㅋㅋ
아 무선충전은 제 무선 충전기가 이상한건지 이 에어팟이 문제인건지는 모르겠지만 충전이 막 엄청 빠르지는 않아요 ㅠ ㅠ
그래도 사용에는 딱히 지장이 없을 것 같습니다 ㅎㅎ
블루투스 이어폰 전에 좀 저렴한거 사서 쓰다가 금방 고장나서 못쓰고있엇는데 에어팟 제발 오래오래 고장 없이 갔으면 좋겠네여 휴ㅜㅜㅜ
다른 판매자들 보다 저렴하게 팔고 계셔서 넘나 좋아요 ㅎㅎ
무선충전 모델을 유선충전 모델 가격에 데려오다니 넘나 행복!!!
앞으로도 많이 많이 파시고 번창하세요 ㅎㅎㅎ",5
에어팟 2세대,음질,배송은 늦게 주문해서 이틀 후에 받았는데 포장은 뽁뽁이로 잘 쌓여 있어서 케이스 손상없이 받았구요 음질은 막귀긴해도 기존 저가형보다는 저음이 확실히 좋더라구요 휴대폰 위치에 따라 끊김현상도 없고 좋습니다. 유사 중국산이 있긴해도 이건 추천 드립니다,5
에어팟 2세대,음질,"핸드폰이 아이폰기종이 아니라 그런지 조금 부족한 부분이 있지만
생각보다 사운드도 좋고하네요~
단지 한쪽 연결음이 안들려서 AS센터 방문해보기로했어요.
사실 연결음만 안들린다 뿐이지 사운드및 연결을 빠르게 되는데
우선 새상품이니 안전한게 진단 받아보고 하는것도 나쁘지 않아서
검진받기로했어요,
배송및 상품은 흠집없이 깔끔한거로 왔어요~
배송도 빠르게왔어요~",5
에어팟 2세대,음질,정품입니다~~~공홈에서 시키는거라 똑같아요 음질도 좋아욤,5
에어팟 2세대,음질,"와 정말 아이팟 신세계네요!!
통화음질은 물론이고 노래 들을때도 짱!!
그리고 구입등록 하는것도 빠르게 보내주셔서
전혀 힘든것없이 등록했어요! 감사합니다 :)",5
에어팟 2세대,음질,"빠른 당일 배송 좋네요. 전화 한번 사용해보고 음악 한번 들어봤는데 괜찮고,제 목소리 인식도 잘되고 좋아요.",5
에어팟 2세대,음질,무선 충전 잘되고 바로 연결 되고 음질도 좋습니다 기존에 유선충전 에어팟 쓰던거 딸주고 무선 충전 다시 샀습니다 무선충전 되는거 말고는 차이 없는 듯 합니다,5
에어팟 2세대,음질,역시는 역시엿네요 음질도좋고 아주맘에들어요,5
에어팟 2세대,음질,"새리퍼제품이라고 살때는 확인을 못했는데요.
지금 개봉하고 3주 지났는데 잡음도 너무 심하고
페어링이 안되때도 많아요. 어떻게 해야할지..",1
에어팟 2세대,음질,1세대보다 확실히 음질도 좋고요~ 연결도 잘되네요,5
에어팟 2세대,음질,지까지 사용해본 블루투스 헤드폰이 엘지 톤플러스 3개 기타 잡것들4개정도 됩니다 에어팟이 단연코 최고등급이네요 노래 음질이나 통화 음질 모두다 최고 점수 입니다,5
에어팟 2세대,음질,물품 안전하게 잘배송됐고 사용해보니 음질도 좋아요,5
에어팟 2세대,음질,음질 좋고 배송빠르고 너무 좋았어요.,4
에어팟 2세대,음질,포장도 잘되어있고 음질도 좋아요~!,5
에어팟 2세대,음질,"배송이 매우 빨라서 좋았구요^^ 완충전 시킨후 페어링 하니깐 바로 사용 가능하네요^^ 음질도 좋구, 무선충전이라 이어폰에 남은 배터리 잔량과 케이스의 배터리 잔량이 위젯화면에서 확인되어 든든해요^^",5
에어팟 2세대,음질,"일단 모양 예쁘고 두꺼운 벽을 사이에 두고도 끊기지 않는 신호연결 좋습니다. 음질은 나쁘진 않지만 아주 좋다고 하기엔 뭔가 조금 2% 부족한듯한 느낌을 주는군요.
잘 받았고 잘 쓰겠습니다. 좀 더 써봐야 알듯 하네요.",3
에어팟 2세대,음질,정말다르네요 음질이 귀에서잘빠지지도 않아요충전하기도 편합니다,5
에어팟 2세대,음질,음질역시좋네요!!!,5
에어팟 2세대,음질,전에 엘지께 쓰다가 아이팟 써보니 음질 최고 입니다,5
에어팟 2세대,음질,음질도 나쁘지 않고 무엇보다 애플 디바이스를 많이 사용중인데 페어링하기 편해서 좋네요,5
에어팟 2세대,음질,우선 배송이 진짜 진짜 빠라서 정말 좋았어요!! 음질도 좋고 잘 구매한 것 같아서 좋아요!!,5
에어팟 2세대,음질,음질 정말 좋아요 잘쓸게요!,5
에어팟 2세대,음질,"배송 빠릅니다.
제품은 음질,충전,사용감 모두 만족스럽네요.
처음에 안드로이드폰이라 좀 에로사항이 있었지만 잘 쓰고 있습니다.
다른 인터넷샵보단 좀 비싸지만 프리스비라 믿고 씁니다.
즐판하세요.",4
에어팟 2세대,음질,"안드로이드 쓰고 있는데 가격이 너무 좋아 질렀습니다.
통화품질이 너무 좋습니다.!!",5
에어팟 2세대,음질,생각 보다 작고 귀엽네여...핸드폰과 멀어져도 잘 들리고 너무 좋습니다 음질도 괜찮구요,4
에어팟 2세대,음질,음질 좋고 통화품질 좋네요. 추천추천,4
에어팟 2세대,음질,배송빠르고 무선충전도 잘되고 무엇보다 상대방 통화음질이 확실히 좋네요~,5
에어팟 2세대,음질,사용이나 음질은 좋아요 근데 충전이 점 이상한거같아요 충전은 계속하고잇는데 왜 70프로에멈춰잇는지 이해가않되네요,5
에어팟 2세대,음질,음질하고 통화품질 둘다 좋아요,4
에어팟 2세대,음질,에어팟2 음질좋아요,5
에어팟 2세대,음질,아들이 애플 구입하겠다고 벼르고벼르더니 용돈 모아 구입했어요음질 정말 좋습니다.이 상품이 이토록 비싸도 구입하는 이유를 알았습니다.상품 정말 짱,5
에어팟 2세대,음질,여러가지로 좋습니다.이동하면서 잘 들을 수 있구요음질도 좋구요충전도 빠르고아무쪼록 좋습니다.,4
에어팟 2세대,음질,"디자인, 사용성, 음질 등등 모든면에서 좋습니다. 조카선물로 구입했는데 매우 만족하고 있네요 ㅎㅎ",5
에어팟 2세대,음질,"애플 정품 맞아요
음질 굿
좋아요",5
에어팟 2세대,음질,음질이 아주 좋아요~~~~~^^^,5
에어팟 2세대,음질,소리도 잘나고 짝퉁오면 어쩌나 했는제 그저 제 걱정일 뿐이었네요.잘쓸게요 감사합니다 ^^*,5
에어팟 2세대,음질,"예쁘고 좋습니다
소리도 잘들리고 가볍고 그리고 우선은 음질이 좋은것이 느껴진다는것 입니다
무선충전을 샀는데 유선충전을 사도 될걸 하는 후회도
들고 있습니다[G마켓 안드로이드 앱에서 작성]",4
에어팟 2세대,음질,배송 하루만에 바로왔네요 빨라요~처음 써보는데 음질도 깨끗하고 아주 만족합니다~,5
에어팟 2세대,음질,마음에 들어요. 음질이나 디테일이 좋네요.,5
에어팟 2세대,음질,배송 빠르고 음질이 좋아요,5
에어팟 2세대,음질,음질이 좋아요 .아들이 좋아하네요.,5
에어팟 2세대,음질,"빠르게 배송받았어요. 아이폰과 잘 연결되고 소리도 깨끗하게 들립니다
만족합니다",5
